class,probs,preds
1,0.9991859,1
1,0.99997205,1
0,0.021374673,0
1,0.999889,1
1,0.9999411,1
1,0.9999719,1
1,0.9777739,1
0,0.03664753,0
1,0.9999614,1
0,0.010668635,0
1,0.9999861,1
1,0.10160485,0
0,0.0051410496,0
0,0.0064193606,0
0,0.044411182,0
1,0.9988611,1
0,0.0065453053,0
1,0.9970664,1
1,0.9997075,1
0,0.00131163,0
0,0.010525435,0
0,0.0069516897,0
0,0.011038035,0
1,0.99977833,1
1,0.99985015,1
1,0.99804974,1
1,0.99967265,1
1,0.9998142,1
1,0.9998557,1
0,0.07412225,0
0,0.00069129467,0
1,0.99923116,1
1,0.9961448,1
1,0.99996567,1
1,0.9957607,1
1,0.9457282,1
0,0.0045063496,0
0,0.011041403,0
0,0.004621327,0
1,0.85708594,1
1,0.9740517,1
0,0.024004996,0
1,0.99141717,1
0,0.003430605,0
1,0.9999998,1
1,0.9999796,1
0,0.0017257929,0
0,0.0035839975,0
1,0.9999546,1
1,0.99983704,1
0,0.0005905926,0
1,0.9986663,1
1,0.9953712,1
0,0.015163392,0
0,0.003286004,0
1,0.9984665,1
1,0.9999999,1
1,0.8717215,1
1,0.99997807,1
1,0.99974847,1
1,0.9925842,1
1,0.9999634,1
1,0.9971056,1
0,0.005152762,0
1,0.9167061,1
0,0.015167326,0
1,0.99998546,1
0,0.0025193691,0
1,0.998873,1
0,0.00468418,0
0,0.0059399903,0
0,0.01274845,0
0,0.0011153221,0
0,0.006799817,0
1,0.999949,1
0,9.840727e-05,0
0,2.0802021e-05,0
1,0.9978192,1
1,0.99996567,1
1,0.99999046,1
1,0.90098095,1
0,0.0026226342,0
0,0.012975842,0
0,0.00022467971,0
0,0.005199939,0
1,0.99998724,1
0,0.0032322109,0
0,0.004111707,0
1,0.9954582,1
0,0.001014024,0
1,0.99791425,1
0,0.0013680458,0
0,0.005154431,0
1,0.9998883,1
0,7.432699e-05,0
0,0.0041986704,0
0,0.0060018003,0
1,0.8399575,1
0,0.0076206923,0
1,0.9999729,1
1,0.9979757,1
0,0.00010290742,0
1,0.9998503,1
1,0.9873634,1
1,0.8717215,1
1,0.99901223,1
0,0.008590311,0
0,3.543496e-05,0
1,0.9999998,1
0,0.01505971,0
1,0.9999728,1
1,0.9999833,1
1,0.9993123,1
1,0.9998442,1
0,0.018831462,0
0,0.0069512725,0
1,0.99997807,1
1,0.9999939,1
1,0.99195504,1
1,0.99706507,1
1,0.99641615,1
0,0.045660853,0
0,0.00014418364,0
0,8.4489584e-05,0
0,8.1300735e-05,0
1,0.99693847,1
1,0.9999459,1
0,0.0037093759,0
0,0.015396684,0
1,0.9545761,1
0,0.00027930737,0
0,0.00023174286,0
1,0.99979925,1
0,0.010023117,0
0,0.008799255,0
1,0.99995667,1
1,0.9912627,1
1,0.7514162,1
1,0.1841701,0
0,8.717179e-05,0
1,0.9986987,1
0,0.003583908,0
1,0.99839866,1
0,0.0095973015,0
0,0.005155474,0
1,0.974517,1
0,0.006544113,0
0,0.012681723,0
1,0.9999777,1
0,0.007903159,0
0,0.007613957,0
1,0.99943995,1
0,0.0028179586,0
1,0.9899186,1
1,0.994524,1
1,0.9965899,1
0,8.556247e-05,0
0,0.004248351,0
0,0.0009626448,0
1,0.99992055,1
0,0.008279085,0
0,1.8775463e-05,0
1,0.97318244,1
0,0.04493442,0
0,0.005469322,0
1,0.9977471,1
1,0.99997276,1
1,0.99970657,1
1,0.99445045,1
0,0.00820452,0
0,0.0071208775,0
0,0.0069515705,0
1,0.9815239,1
1,0.9999993,1
0,0.012747258,0
0,0.014084518,0
1,0.985338,1
1,0.99828607,1
0,0.010168642,0
1,0.99903923,1
1,1.0,1
1,0.99853003,1
1,0.9604739,1
0,0.035229295,0
1,0.9938527,1
1,0.9443443,1
0,0.0010196865,0
0,4.0084124e-05,0
0,0.00070407987,0
0,0.00015172362,0
0,0.0061562657,0
0,0.009143323,0
1,0.99863005,1
0,0.008751959,0
0,0.0035879314,0
0,0.00023820996,0
0,0.016741902,0
0,0.00080758333,0
1,0.99866533,1
1,0.9947127,1
1,0.9991864,1
1,0.9999456,1
0,0.0019643605,0
0,0.036629587,0
1,0.9957607,1
1,0.9987863,1
0,0.034503996,0
0,0.0049104095,0
1,0.999978,1
0,0.005154431,0
1,0.40972835,0
1,0.99998343,1
0,0.001057148,0
1,0.9983861,1
1,0.9984103,1
1,0.9970664,1
0,0.0009471178,0
1,0.9996238,1
1,0.9998135,1
1,0.993853,1
1,0.9999883,1
1,0.99997383,1
0,0.024534494,0
1,0.34176272,0
1,0.9997525,1
1,0.9709202,1
0,0.094723135,0
1,0.9999249,1
1,0.999973,1
0,0.00066816807,0
0,4.1782856e-05,0
1,0.99997103,1
0,0.005943656,0
0,0.00029191375,0
0,0.00036382675,0
0,0.0059440434,0
1,0.99943995,1
1,0.99999976,1
0,0.008655012,0
1,0.9996602,1
0,0.008802533,0
1,0.94920444,1
0,0.011036456,0
1,0.99990314,1
1,0.9963817,1
0,0.001182735,0
1,0.9998089,1
0,0.0003541112,0
1,0.931352,1
1,0.9984154,1
0,0.022757232,0
0,0.020404726,0
1,0.95490074,1
1,0.99576193,1
0,0.000626415,0
0,0.009970009,0
0,0.0051420033,0
1,0.9999827,1
1,0.9938544,1
1,0.99736017,1
0,0.002414167,0
0,5.635619e-05,0
0,0.0005889237,0
1,0.9967649,1
1,0.9987675,1
0,0.015064657,0
1,0.9994402,1
0,0.006032318,0
1,0.9998908,1
1,0.9999347,1
0,6.0528517e-05,0
1,0.9999022,1
1,0.9464363,1
1,0.99996895,1
1,0.99939215,1
0,0.010623813,0
0,0.007755518,0
0,0.004248053,0
0,0.05401668,0
1,0.99568915,1
0,0.0040026605,0
1,0.9748271,1
0,0.0001617074,0
1,0.99992585,1
0,0.0090043545,0
0,0.036191612,0
0,0.0008339882,0
1,0.9999979,1
1,0.98787224,1
0,0.07290867,0
0,0.00013568997,0
0,0.007394403,0
1,0.98340905,1
1,0.99604726,1
1,0.99989474,1
0,0.010527015,0
1,0.9899347,1
1,0.99995077,1
0,0.004475057,0
0,0.0065456033,0
0,0.015109122,0
0,0.0097902715,0
0,0.0016982257,0
0,0.008205444,0
0,0.014083415,0
1,0.99122584,1
0,0.003905952,0
0,0.0038081408,0
0,9.256601e-05,0
0,0.008757174,0
0,0.020886391,0
1,0.99995387,1
0,0.006257832,0
0,0.0041992366,0
0,0.00880453,0
0,0.0067215264,0
0,0.011039883,0
0,0.00014063716,0
1,0.9998652,1
1,0.9999801,1
1,0.9827733,1
0,0.008724332,0
1,0.9957423,1
0,0.00035646558,0
1,0.9903977,1
0,0.012529671,0
1,0.99985015,1
1,0.99976325,1
0,0.006100297,0
0,0.13638008,0
1,0.99994785,1
0,0.004924953,0
0,0.00584203,0
0,0.0022422075,0
0,0.004201621,0
0,0.0062919855,0
0,3.066659e-05,0
0,0.0041953623,0
1,0.99736536,1
0,0.0005174875,0
1,0.9898477,1
0,0.007614106,0
1,0.97483945,1
1,0.96408266,1
0,0.0006290376,0
1,0.9999764,1
0,0.010622054,0
0,0.0065440536,0
0,0.004037291,0
1,0.96761775,1
1,0.9472006,1
0,0.0438222,0
0,0.0009635985,0
1,0.9854692,1
0,0.013098627,0
0,0.005803615,0
1,0.99942076,1
1,0.9998169,1
1,0.9997572,1
1,0.9989015,1
1,0.8805003,1
0,0.00085270405,0
1,0.97316456,1
0,0.00014144182,0
0,0.005898446,0
1,0.99998736,1
1,0.99996483,1
0,2.9116869e-05,0
0,0.03617972,0
1,0.9997777,1
0,0.0026965141,0
1,0.9999964,1
0,0.00079768896,0
1,0.97069037,1
0,0.0054748654,0
1,0.9986583,1
0,0.0019907653,0
1,0.9864767,1
1,0.95451725,1
0,0.003398627,0
1,0.999998,1
1,0.9999782,1
1,0.9942068,1
0,0.0054751635,0
0,0.0042482913,0
0,0.0023027062,0
1,0.9990306,1
1,0.99370563,1
1,0.9999895,1
0,0.026405096,0
1,0.999999,1
0,0.0047803223,0
1,0.9954899,1
1,0.99996567,1
0,0.006716877,0
1,0.8442989,1
1,0.54517657,1
0,7.981062e-05,0
0,0.0051742196,0
1,0.9997994,1
0,2.631545e-05,0
0,4.7177076e-05,0
1,0.98985696,1
0,0.00032106042,0
0,0.0051318407,0
1,0.9506314,1
0,0.007753551,0
1,0.99915874,1
0,0.043815106,0
1,0.9998049,1
0,0.0019086897,0
1,0.99997765,1
0,0.00907135,0
1,0.9954574,1
1,0.99998796,1
0,0.010106742,0
1,0.99494934,1
1,0.9999963,1
1,0.9900843,1
1,0.99995077,1
1,0.9999839,1
0,0.0059420764,0
1,0.9999912,1
1,0.9999801,1
1,0.9955323,1
0,0.0032864213,0
0,0.0018428862,0
1,0.9999869,1
0,0.00096806884,0
0,6.636977e-05,0
1,0.99239063,1
0,0.0042479634,0
1,0.9999231,1
0,0.00014448166,0
1,0.99983823,1
0,0.010134548,0
1,0.9978119,1
0,0.008202791,0
0,0.007394314,0
0,0.007972866,0
1,0.48763174,0
1,0.9966737,1
1,0.99957126,1
0,0.000777483,0
0,0.00013491511,0
1,0.9999784,1
0,0.00014063716,0
0,0.002842933,0
1,0.9996853,1
0,0.00514096,0
1,0.9998095,1
1,0.99955547,1
1,0.5402352,1
1,0.9998665,1
1,0.9999902,1
0,0.00080028176,0
0,0.09314099,0
1,0.9545065,1
0,0.006357938,0
1,0.9999922,1
0,0.011520594,0
0,0.0028857887,0
1,0.99852693,1
0,0.07124427,0
1,0.99715036,1
0,0.0009787977,0
0,1.5616417e-05,0
1,0.99998426,1
1,0.99886525,1
0,0.0013665259,0
0,0.015059143,0
1,0.9999361,1
0,0.0057991743,0
1,0.15380222,0
1,0.999973,1
1,0.9999627,1
0,0.012540519,0
0,6.0349703e-05,0
1,0.9880925,1
0,0.01516971,0
0,0.0028170645,0
0,3.6537647e-05,0
0,0.0023415387,0
1,0.99968594,1
0,0.0019821525,0
1,0.9996914,1
0,0.0034331083,0
0,0.007617593,0
1,0.9898492,1
1,0.9956907,1
1,0.9999739,1
0,0.0039590597,0
0,0.010060608,0
1,0.9988184,1
1,0.99964094,1
0,0.004911095,0
1,0.99999654,1
0,0.059737086,0
0,0.0051393807,0
1,0.9999739,1
0,0.0043468177,0
1,0.9993155,1
0,0.00022125244,0
1,0.898954,1
0,0.02086848,0
1,0.99764097,1
1,0.9878789,1
1,0.9907476,1
0,0.00033694506,0
1,0.999444,1
0,0.0008868277,0
0,0.0062564015,0
0,0.0010184646,0
0,0.0062586367,0
0,0.006432414,0
0,0.00047013164,0
1,0.99167335,1
0,0.013705701,0
1,0.9992845,1
1,0.97481924,1
0,0.012234598,0
1,0.9999937,1
0,2.1100044e-05,0
0,0.0026233196,0
1,0.9999715,1
1,0.9974991,1
0,0.004505515,0
1,0.9996598,1
1,0.9999952,1
1,0.99090385,1
0,0.012747645,0
1,0.9999201,1
0,0.0062559545,0
0,0.006086558,0
1,0.9946199,1
1,0.9872379,1
0,0.0064059794,0
1,0.997829,1
0,0.0024142265,0
1,0.99999857,1
1,0.9942509,1
0,0.0004068911,0
0,0.0003040135,0
1,0.99569,1
0,0.002073884,0
1,0.99948955,1
0,0.009789139,0
1,0.40978044,0
1,0.9998669,1
1,0.99999094,1
1,0.99950004,1
0,0.00040242076,0
0,0.0042521954,0
0,0.0012282729,0
0,0.009147525,0
0,0.00563246,0
0,2.1249056e-05,0
1,0.99998784,1
0,0.0026223958,0
0,0.16286495,0
0,0.0069504976,0
1,0.964083,1
0,0.011007726,0
0,0.008232623,0
1,0.9998649,1
1,0.9964222,1
1,0.9988958,1
1,0.99889565,1
1,0.9999801,1
0,2.0503998e-05,0
1,0.9454669,1
0,0.0023807287,0
1,0.99999976,1
0,0.021530181,0
0,0.00695011,0
0,0.012748361,0
0,4.2289495e-05,0
0,0.017172068,0
1,0.99904084,1
0,0.00224185,0
1,0.9999888,1
0,0.009074539,0
0,0.0077539086,0
0,0.024198532,0
0,0.0034306645,0
0,0.003180921,0
0,0.0011953115,0
1,0.9926391,1
1,0.9988941,1
1,0.99998176,1
0,0.0014576316,0
1,0.99429786,1
1,0.9999738,1
0,0.0051108897,0
0,0.0027360022,0
0,6.175041e-05,0
1,0.9811061,1
0,0.013699919,0
0,0.004751146,0
0,0.01673752,0
0,0.003024459,0
1,0.9928599,1
1,0.9998503,1
0,0.0060325563,0
0,0.006032437,0
1,0.9999739,1
1,0.9998964,1
1,0.9964231,1
0,0.004343778,0
1,0.9995476,1
1,0.99998695,1
1,0.9834969,1
0,0.00010278821,0
0,0.0034323633,0
1,0.99999845,1
0,0.046496212,0
1,0.9962637,1
0,0.0011872649,0
1,0.99996156,1
0,0.0059408247,0
1,0.96231747,1
0,0.014617115,0
1,0.99991214,1
1,0.99981964,1
0,0.003286451,0
1,0.96762717,1
0,0.008278489,0
1,0.9748335,1
1,0.99988186,1
1,0.9934528,1
1,0.9998091,1
0,8.7440014e-05,0
0,0.010392606,0
0,0.0020142794,0
1,0.9990876,1
1,0.97883487,1
1,0.9999033,1
1,0.999986,1
1,0.99969804,1
0,0.0013236701,0
0,0.0035853386,0
0,0.020866007,0
0,0.013180643,0
0,2.297759e-05,0
0,0.0021494627,0
0,0.010356605,0
1,0.99720347,1
1,0.9969788,1
1,0.9969355,1
1,0.9745093,1
1,0.9996482,1
1,0.9999814,1
0,0.0017523766,0
0,0.0029729009,0
0,0.00044572353,0
1,0.9882134,1
0,0.005678624,0
0,0.0031796396,0
1,0.99380726,1
1,0.99923867,1
1,0.76053125,1
1,0.97481686,1
0,0.0001476109,0
1,0.9998801,1
1,0.99997765,1
0,0.0061597526,0
0,0.006031394,0
0,0.062143743,0
0,0.0041987896,0
0,0.0031797886,0
1,0.9999982,1
0,0.07202545,0
0,0.0077548623,0
0,0.011992753,0
1,0.98729444,1
0,0.00054079294,0
1,0.999035,1
0,0.014510214,0
1,0.9998652,1
1,0.9990406,1
0,0.0070858,0
0,0.012690008,0
0,0.0064097047,0
0,2.7656555e-05,0
1,0.99999785,1
0,2.9176474e-05,0
1,0.9998357,1
1,0.99068975,1
1,0.9999856,1
1,0.9998197,1
0,0.0027367473,0
1,0.94967103,1
1,0.9976852,1
0,0.003586918,0
0,0.0034326613,0
0,0.004386306,0
0,0.07554847,0
1,0.9996445,1
0,0.007758379,0
0,1.6450882e-05,0
1,0.9936981,1
1,0.99994785,1
1,0.999997,1
0,0.0049180984,0
0,0.0041950345,0
1,0.9992509,1
0,0.0145686865,0
1,0.9650401,1
0,0.009814978,0
1,0.98729426,1
0,0.0054756403,0
1,0.99967027,1
0,0.0099722445,0
1,0.99680674,1
0,0.005474508,0
0,0.010527641,0
0,0.0016273856,0
1,0.9866018,1
1,0.9998649,1
0,0.016358852,0
0,0.006545514,0
1,0.99971914,1
1,0.9997394,1
1,0.9999912,1
0,3.4689903e-05,0
1,0.99980944,1
0,0.0059405565,0
0,0.005631894,0
1,0.9987681,1
1,0.9999814,1
0,0.0004965663,0
1,0.9788339,1
0,0.0043429434,0
1,0.99977493,1
0,0.023266524,0
0,0.00481835,0
0,0.0011829436,0
1,1.0,1
1,0.99990284,1
1,0.97407126,1
0,0.0006315708,0
1,0.9781003,1
0,0.0032957792,0
0,0.029083848,0
0,0.011995286,0
0,0.0007225275,0
0,0.0003347695,0
1,0.9995953,1
1,0.9983227,1
1,0.9999921,1
1,0.9999101,1
1,0.9998059,1
1,0.9995004,1
0,0.0024148226,0
0,0.019541442,0
1,0.9997399,1
1,0.99965173,1
0,0.0015725791,0
0,2.9116869e-05,0
1,0.99992055,1
1,0.9996978,1
0,0.008925915,0
0,0.0028178096,0
0,0.0026254356,0
1,0.98723686,1
1,0.99904007,1
1,0.9981283,1
0,0.10148436,0
1,0.99804795,1
0,0.0067982078,0
0,0.0043442547,0
0,5.7816505e-05,0
0,0.016670108,0
0,0.12256041,0
1,0.9999834,1
1,0.999998,1
1,0.9991046,1
1,0.9999155,1
1,0.9999516,1
1,0.94717014,1
0,0.0024689436,0
0,0.02510342,0
0,0.0003027916,0
1,0.9999397,1
0,0.007716179,0
1,0.9998339,1
0,0.00038847327,0
0,4.10676e-05,0
0,0.00011005998,0
1,0.99982166,1
0,0.0051543415,0
1,0.9967086,1
0,0.009791046,0
0,0.009413987,0
1,0.00078231096,0
1,0.9990047,1
0,0.00067427754,0
1,0.9999894,1
1,0.99889386,1
0,0.0043439567,0
1,0.99984884,1
1,0.98109764,1
1,0.9993088,1
1,0.9833722,1
1,0.99997437,1
1,0.9999219,1
0,0.0017775893,0
1,0.9999983,1
1,0.2559252,0
0,0.0026248991,0
0,5.8978796e-05,0
1,0.99977183,1
0,0.0017713606,0
0,0.007718295,0
1,0.9998548,1
1,0.9989769,1
1,0.99228007,1
0,0.004248351,0
0,0.0047320724,0
0,0.01372239,0
1,0.99999845,1
0,0.015166491,0
1,0.9957626,1
0,0.0051415563,0
0,0.01558581,0
1,0.9997338,1
1,0.9972011,1
0,0.005632639,0
1,0.9999027,1
0,0.0038602054,0
0,0.03661576,0
0,0.009143621,0
1,0.9999999,1
1,0.99997735,1
1,0.12473759,0
0,0.042834044,0
1,0.9988932,1
0,0.05973199,0
1,0.9999957,1
1,0.9916696,1
1,0.99999833,1
0,0.01152125,0
1,0.9994402,1
1,0.99903005,1
1,0.9991785,1
1,0.9942423,1
1,0.9996541,1
0,0.0041951537,0
0,0.0018439591,0
0,0.0052801073,0
0,0.011036456,0
1,0.2993237,0
1,1.0,1
0,0.002815485,0
1,0.9998669,1
1,0.99574137,1
1,0.9979758,1
1,0.99850917,1
0,0.001437515,0
1,0.9975914,1
1,0.99992406,1
0,0.0020372272,0
1,0.99997973,1
1,0.9999719,1
1,0.9906073,1
1,0.98932123,1
1,0.99135804,1
1,0.9999206,1
1,0.99160254,1
0,0.0077545047,0
0,0.0077556074,0
1,0.99190533,1
0,0.076400965,0
0,0.0042548478,0
0,0.008807749,0
0,0.0004941523,0
0,0.0028847754,0
0,0.00102669,0
1,0.9894605,1
1,0.9999997,1
1,0.9974992,1
0,0.01103726,0
1,0.9999992,1
0,0.003389001,0
0,0.006256163,0
1,0.9999922,1
1,0.9999815,1
1,0.9838605,1
1,0.9969059,1
1,0.9960094,1
1,0.97484064,1
1,0.98729396,1
1,0.9983962,1
0,0.0026974678,0
1,0.9989247,1
0,0.00014320016,0
0,0.00014311075,0
1,0.9999423,1
0,4.929304e-05,0
0,0.00875774,0
0,0.0069517195,0
0,0.005943835,0
1,0.9960482,1
1,0.9985274,1
1,0.99998266,1
1,0.9999473,1
1,0.999998,1
1,0.99632424,1
0,0.00014054775,0
1,0.9921271,1
1,0.9999777,1
1,0.99472433,1
0,0.16577637,0
1,0.99947727,1
1,0.99920595,1
0,0.0054708123,0
0,0.024093956,0
1,0.9899152,1
1,0.97649443,1
0,0.057245582,0
0,0.012529612,0
0,0.0087065995,0
0,0.0004632473,0
0,0.0027517676,0
1,0.9676213,1
0,0.057224125,0
0,0.00022855401,0
0,0.0051383376,0
1,0.9960124,1
0,0.0008879602,0
0,0.0258345,0
0,0.005940914,0
1,0.9995338,1
1,0.9999801,1
0,0.021163851,0
1,0.9999357,1
0,0.007753998,0
0,0.0069796145,0
1,0.9998824,1
1,0.9998771,1
0,0.0041019022,0
1,0.9999653,1
1,0.99978405,1
0,5.5849552e-05,0
1,0.99998856,1
0,0.005631745,0
0,0.0060319304,0
0,0.007394552,0
0,0.0051397085,0
1,0.9999869,1
0,0.01896584,0
1,0.9999653,1
1,0.9985049,1
1,0.99850756,1
1,0.9970664,1
0,0.013700604,0
1,0.99998266,1
1,0.99998266,1
0,0.01293233,0
0,0.0073936284,0
1,0.9997849,1
0,0.00016248226,0
1,0.9991808,1
0,0.044922948,0
1,0.9999974,1
1,0.9884013,1
0,0.00013008714,0
1,0.9748231,1
1,0.9998671,1
0,0.012106657,0
1,0.99995935,1
0,0.009966314,0
1,0.9999976,1
1,0.97481716,1
0,0.0051383376,0
1,0.98898745,1
1,0.99386823,1
1,0.96497786,1
1,0.9999739,1
0,0.015519619,0
0,0.01566723,0
0,0.002030611,0
0,0.00030183792,0
1,0.99459267,1
0,0.00054857135,0
0,0.004344851,0
1,0.8936286,1
0,0.0042499304,0
1,0.99999946,1
0,0.0059452355,0
1,0.9999963,1
0,8.136034e-05,0
1,0.9880191,1
1,0.99903446,1
1,0.99999964,1
0,0.0060304403,0
1,0.99746346,1
1,0.9986484,1
1,0.9973281,1
1,0.9999862,1
1,0.99943995,1
1,0.97709787,1
0,0.0028632283,0
0,0.006986499,0
0,0.00513947,0
0,0.02137658,0
0,0.0077559054,0
1,0.98532206,1
1,0.99915963,1
0,0.001387775,0
1,0.97575116,1
1,0.99445,1
0,0.004844457,0
0,0.007633537,0
0,0.00013306737,0
1,0.9884825,1
1,0.9991574,1
0,0.0059491396,0
1,0.4785869,0
1,0.999997,1
1,0.9999541,1
1,0.9640776,1
0,0.03617561,0
0,0.006953776,0
0,0.0087634325,0
0,0.020266384,0
0,0.0039801,0
1,0.9687824,1
1,0.015057802,0
1,0.9992233,1
0,0.05726695,0
0,0.003709644,0
0,0.007969439,0
0,0.036620677,0
1,0.9986581,1
0,0.0091403425,0
1,0.99864113,1
0,0.004345536,0
1,0.99943984,1
1,0.9999976,1
1,0.9998337,1
1,0.9994526,1
0,0.044549465,0
0,0.013607353,0
0,0.008754879,0
1,0.9936987,1
1,0.9999865,1
1,0.9999715,1
1,0.9999977,1
1,0.99997807,1
1,0.9796023,1
0,0.003970653,0
0,0.005066961,0
1,0.9999861,1
1,0.9996184,1
0,0.0077540874,0
1,0.9969793,1
1,0.99991584,1
1,0.9997508,1
1,0.99831367,1
0,0.0024499595,0
1,0.9745141,1
0,0.005573094,0
0,0.009970009,0
0,0.030574888,0
0,0.00095140934,0
1,0.9991943,1
0,0.00973922,0
1,0.99736255,1
1,0.9954248,1
0,0.0031441748,0
0,0.0056334436,0
0,0.0064220726,0
0,0.0031430125,0
0,0.0051329136,0
1,0.99998266,1
1,0.9999827,1
0,0.0069518387,0
1,0.99350286,1
1,0.9999027,1
0,0.0043441355,0
0,0.004930347,0
1,0.99990237,1
0,0.007726401,0
0,0.0012550354,0
0,0.006950915,0
1,0.99999917,1
1,0.99822444,1
0,0.0079702735,0
1,0.99996156,1
1,0.99350965,1
0,0.008755565,0
0,0.0037113726,0
0,0.006951362,0
0,0.084708035,0
0,0.0051540434,0
1,0.9993944,1
0,0.00025931,0
0,4.708767e-05,0
0,0.001432091,0
0,0.014077395,0
0,0.0041978657,0
0,0.011008769,0
0,0.00034546852,0
0,0.0077581108,0
1,0.99999934,1
1,0.9994893,1
1,0.9987173,1
1,0.99971724,1
0,0.009969443,0
1,0.99546397,1
0,0.006952584,0
0,0.0069512725,0
1,0.99132013,1
1,0.99838614,1
1,0.9996892,1
0,0.0060321093,0
1,0.9950539,1
1,0.9987576,1
1,0.96228296,1
0,0.012748539,0
0,4.3988228e-05,0
1,0.99976295,1
0,0.0065435767,0
1,0.99998385,1
0,0.013609946,0
0,4.9233437e-05,0
1,0.99844605,1
1,0.9997763,1
0,0.045680523,0
1,0.9938528,1
1,0.99899024,1
0,0.0077583194,0
0,0.0077133477,0
0,0.022442669,0
1,0.98723924,1
0,0.00775671,0
0,0.009979248,0
0,0.0008229315,0
0,0.0051380396,0
1,0.99999756,1
1,0.9979751,1
0,0.0077531934,0
0,0.023518503,0
0,0.007753521,0
1,0.99810565,1
0,0.00880149,0
1,0.9996029,1
0,0.006035477,0
0,0.0064199865,0
0,0.020258933,0
1,0.9913249,1
1,0.9999999,1
1,0.99783206,1
1,0.99985397,1
1,0.9942752,1
1,0.99940956,1
0,0.053836584,0
1,0.99715817,1
1,0.99950004,1
0,0.0068380237,0
1,0.9986483,1
0,0.00914529,0
0,0.0020157695,0
0,0.00026535988,0
0,0.04184529,0
0,0.0005096793,0
0,0.011306405,0
0,6.636977e-05,0
0,0.0043442547,0
1,0.99998033,1
0,0.0037081838,0
1,0.9898508,1
0,0.0006682575,0
1,0.9999768,1
0,0.0020605326,0
0,0.023836792,0
0,0.0035555065,0
1,0.99944526,1
1,0.9986071,1
1,0.9988473,1
0,0.008802921,0
0,0.00026875734,0
0,0.013596207,0
0,0.0043427646,0
1,0.9998324,1
0,0.0028153658,0
1,0.99996924,1
1,0.9837804,1
1,0.9999919,1
0,2.3901463e-05,0
1,0.97481865,1
1,0.96081585,1
0,0.03914237,0
1,0.99996865,1
0,0.00875771,0
0,0.09126946,0
0,0.00043588877,0
1,0.9914159,1
1,0.99994445,1
1,0.99667543,1
1,0.99999964,1
0,8.550286e-05,0
1,0.9919589,1
0,0.00879997,0
0,0.0010126829,0
0,0.004344195,0
1,0.9999455,1
1,0.9640851,1
0,0.011043847,0
0,3.9875507e-05,0
0,0.0034302175,0
0,0.009339899,0
1,0.99728566,1
0,0.004195422,0
0,1.8119812e-05,0
1,0.9812871,1
0,0.004249245,0
1,0.9990393,1
0,0.028881133,0
1,0.9990404,1
1,0.99999166,1
1,0.99346125,1
1,0.99954903,1
1,0.9999949,1
1,0.97686833,1
0,0.024523824,0
0,0.0070823133,0
0,0.000101834536,0
1,0.9997746,1
0,0.0027505457,0
1,0.99998,1
0,0.0004284978,0
0,0.005991876,0
1,0.99998957,1
0,0.02023381,0
1,0.9999945,1
0,0.0037086904,0
1,0.9748267,1
0,0.007394105,0
1,0.9923927,1
0,0.07138136,0
1,0.99998146,1
1,0.4517308,0
1,0.8806976,1
0,0.021871328,0
0,0.0031791627,0
0,0.009971857,0
0,0.0069516003,0
0,0.00017157197,0
0,0.0003386736,0
0,0.009144574,0
1,0.99427664,1
1,0.9998679,1
0,0.0010195673,0
1,0.99801695,1
0,0.007758498,0
1,0.9990411,1
0,0.009794414,0
0,2.0802021e-05,0
1,0.9999997,1
0,0.0030175745,0
0,0.023653299,0
1,0.9999987,1
1,0.999987,1
0,0.024765402,0
0,0.00390625,0
1,0.9846795,1
0,0.015689492,0
1,0.9991991,1
0,0.005156666,0
1,0.9899354,1
1,0.9991829,1
1,0.99850714,1
0,0.0013798773,0
1,0.99936926,1
1,0.9989002,1
0,0.0087547,0
0,0.0028842092,0
0,0.023777574,0
1,0.9616104,1
1,0.99916196,1
0,0.0051424503,0
0,0.0021499395,0
1,0.9956901,1
0,0.001390934,0
0,0.005160928,0
0,0.31858018,0
0,0.00047823787,0
1,0.99996924,1
1,0.9999942,1
0,0.0030269623,0
1,0.9676263,1
1,0.99999416,1
0,0.000289917,0
0,0.00051280856,0
1,0.9916756,1
1,0.99069095,1
1,0.99802923,1
0,0.011036038,0
0,0.0035834312,0
1,0.97882676,1
0,0.007085204,0
1,0.9999847,1
0,0.007059127,0
0,5.5015087e-05,0
0,0.003211975,0
0,0.0065437555,0
0,0.0069518685,0
0,1.3798475e-05,0
0,4.1633844e-05,0
1,0.9914222,1
0,0.045791715,0
1,0.9998669,1
0,0.004603237,0
1,0.99642205,1
1,0.9990684,1
1,0.9999999,1
1,0.99039495,1
1,0.99985427,1
1,0.99999964,1
1,0.0013592839,0
0,0.009415239,0
1,0.99999887,1
0,1.7851591e-05,0
1,0.98785985,1
0,0.00020357966,0
1,0.9999999,1
1,0.99999917,1
0,0.0013104081,0
0,0.004195571,0
1,0.9569694,1
0,0.028235465,0
0,0.0042521656,0
0,0.00019043684,0
0,0.0036492646,0
0,0.000103235245,0
1,0.9999929,1
1,0.9811804,1
1,0.9956579,1
1,0.99653804,1
0,0.0024108887,0
1,0.05413145,0
0,0.002622068,0
1,0.99995625,1
1,0.9938632,1
1,0.9998059,1
0,0.005633384,0
0,0.0049088597,0
1,0.99999964,1
0,0.0034330785,0
0,0.021170318,0
1,0.9898501,1
0,0.0018699467,0
1,0.9999528,1
1,0.9999838,1
0,0.0069523156,0
0,0.009145588,0
